participant,slide,order,grade,probCC,probHCC,diag,gt,name,type,mode,accuracy,errortype,errormodel
P8Test1_02282019,slide5.2,1,2,0.5730243921,0.4269756079,0,0,GI Specialist 1,1,0,1,0,0
P1Test1_11302019,slide5.10,1,2,0.5741001368,0.425899893,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide5.10,1,2,0.5741001368,0.425899893,0,0,None-GI Specialist 2,2,0,1,0,0
P7Test1_02022019,slide1.10,1,2,0.5775390267,0.4224609435,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide1.10,1,2,0.5775390267,0.4224609435,0,0,GI Specialist 2,1,0,1,0,0
P6Test2_02262019,slide4.10,0,2,0.5827689767,0.4172310233,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide4.10,0,2,0.5827689767,0.4172310233,0,0,None-GI Specialist 4,2,0,1,0,0
P5Test1_02012019,slide1.2,1,1,0.5854054689,0.4145945311,1,1,Trainee 1,3,1,1,0,1
P5Test1_02012019,slide1.2,1,1,0.5854054689,0.4145945311,1,1,Trainee 1,3,0,1,0,1
P2Test1_11302019,slide1.4,1,1,0.5854225159,0.4145774543,1,1,Trainee 3,3,1,1,0,1
P2Test1_11302019,slide1.4,1,1,0.5854225159,0.4145774543,1,1,Trainee 3,3,0,1,0,1
P7Test1_02022019,slide7.1,1,3,0.5890554786,0.4109445512,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide7.1,1,3,0.5890554786,0.4109445512,0,0,GI Specialist 2,1,0,1,0,0
P11Test1_02072019,slide5.10,1,2,0.5895780325,0.4104219973,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide5.10,1,2,0.5895780325,0.4104219973,0,0,None-GI Specialist 5,4,0,1,0,0
P1Test2_03082019,slide6.10,0,1,0.5983358026,0.4016642272,1,1,None-GI Specialist 2,2,1,1,0,1
P1Test2_03082019,slide6.10,0,1,0.5983358026,0.4016642272,1,1,None-GI Specialist 2,2,0,1,0,1
P2Test1_11302019,slide5.10,1,2,0.5996844172,0.4003155828,0,0,Trainee 3,3,0,1,0,0
P2Test1_11302019,slide5.10,1,2,0.5996844172,0.4003155828,1,0,Trainee 3,3,1,0,2,0
P5Test1_02012019,slide7.1,1,3,0.6035146117,0.3964854181,0,0,Trainee 1,3,0,1,0,0
P5Test1_02012019,slide7.1,1,3,0.6035146117,0.3964854181,1,0,Trainee 1,3,1,0,2,0
P10Test2_02032019,slide6.7,0,2,0.6051214337,0.3948785961,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide6.7,0,2,0.6051214337,0.3948785961,0,0,None-GI Specialist 1,2,0,1,0,0
P3Test2_11312019,slide4.10,0,2,0.607614994,0.3923849761,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide4.10,0,2,0.607614994,0.3923849761,0,0,None-GI Specialist 3,4,0,1,0,0
P2Test2_02182019,slide8.6,0,2,0.6156374812,0.384362489,1,1,Trainee 3,3,1,1,0,1
P2Test2_02182019,slide8.6,0,2,0.6156374812,0.384362489,1,1,Trainee 3,3,0,1,0,1
P11Test1_02072019,slide3.5,1,3,0.6201089025,0.3798910975,1,1,None-GI Specialist 5,4,1,1,0,1
P11Test1_02072019,slide3.5,1,3,0.6201089025,0.3798910975,1,1,None-GI Specialist 5,4,0,1,0,1
P8Test1_02282019,slide1.10,1,2,0.6202721,0.3797279,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide1.10,1,2,0.6202721,0.3797279,0,0,GI Specialist 1,1,0,1,0,0
P8Test2_02022019,slide6.8,0,2,0.6222652793,0.3777346909,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide6.8,0,2,0.6222652793,0.3777346909,0,0,GI Specialist 1,1,0,1,0,0
P5Test1_02012019,slide3.6,1,2,0.624099791,0.3759001791,1,1,Trainee 1,3,1,1,0,1
P5Test1_02012019,slide3.6,1,2,0.624099791,0.3759001791,1,1,Trainee 1,3,0,1,0,1
P9Test1_02242019,slide1.10,1,2,0.629022181,0.3709778488,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide1.10,1,2,0.629022181,0.3709778488,0,0,Trainee 2,3,0,1,0,0
P7Test2_02252019,slide6.5,0,2,0.6315011382,0.3684988618,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide6.5,0,2,0.6315011382,0.3684988618,1,0,GI Specialist 2,1,0,0,2,0
P11Test1_02072019,slide1.10,1,2,0.6331219077,0.3668781221,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide1.10,1,2,0.6331219077,0.3668781221,0,0,None-GI Specialist 5,4,0,1,0,0
P1Test1_11302019,slide3.3,1,2,0.6374444962,0.3625555038,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide3.3,1,2,0.6374444962,0.3625555038,0,0,None-GI Specialist 2,2,0,1,0,0
P2Test1_11302019,slide7.10,1,3,0.6379061341,0.3620938361,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide7.10,1,3,0.6379061341,0.3620938361,1,0,Trainee 3,3,0,0,2,0
P11Test1_02072019,slide3.10,1,2,0.6451970935,0.3548029065,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide3.10,1,2,0.6451970935,0.3548029065,0,0,None-GI Specialist 5,4,0,1,0,0
P8Test2_02022019,slide4.2,0,2,0.6468089819,0.3531910181,1,1,GI Specialist 1,1,1,1,0,1
P8Test2_02022019,slide4.2,0,2,0.6468089819,0.3531910181,1,1,GI Specialist 1,1,0,1,0,1
P6Test1_02012019,slide3.3,1,2,0.6483270526,0.3516729474,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide3.3,1,2,0.6483270526,0.3516729474,0,0,None-GI Specialist 4,2,0,1,0,0
P3Test2_11312019,slide4.9,0,2,0.6517107487,0.3482892513,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide4.9,0,2,0.6517107487,0.3482892513,0,0,None-GI Specialist 3,4,0,1,0,0
P2Test2_02182019,slide6.7,0,2,0.6517801285,0.3482198417,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide6.7,0,2,0.6517801285,0.3482198417,0,0,Trainee 3,3,0,1,0,0
P7Test1_02022019,slide3.9,1,2,0.6550745368,0.3449254632,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide3.9,1,2,0.6550745368,0.3449254632,0,0,GI Specialist 2,1,0,1,0,0
P1Test1_11302019,slide3.10,1,2,0.6561197639,0.3438802063,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide3.10,1,2,0.6561197639,0.3438802063,1,0,None-GI Specialist 2,2,0,0,2,0
P5Test1_02012019,slide3.8,1,2,0.6581759453,0.3418240547,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide3.8,1,2,0.6581759453,0.3418240547,0,0,Trainee 1,3,0,1,0,0
P6Test2_02262019,slide2.3,0,2,0.6701958179,0.3298041821,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide2.3,0,2,0.6701958179,0.3298041821,0,0,None-GI Specialist 4,2,0,1,0,0
P4Test1_02242019,slide3.4,1,2,0.6706118584,0.3293881118,1,1,GI Specialist 3,1,1,1,0,1
P4Test1_02242019,slide3.4,1,2,0.6706118584,0.3293881118,1,1,GI Specialist 3,1,0,1,0,1
P1Test2_03082019,slide6.8,0,2,0.673731029,0.326268971,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide6.8,0,2,0.673731029,0.326268971,0,0,None-GI Specialist 2,2,0,1,0,0
P3Test2_11312019,slide4.6,0,2,0.6746863723,0.3253136575,1,1,None-GI Specialist 3,4,0,1,0,1
P3Test2_11312019,slide4.6,0,2,0.6746863723,0.3253136575,0,1,None-GI Specialist 3,4,1,0,1,1
P4Test1_02242019,slide5.2,1,2,0.6799069643,0.3200930357,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide5.2,1,2,0.6799069643,0.3200930357,0,0,GI Specialist 3,1,0,1,0,0
P2Test1_11302019,slide3.8,1,2,0.6812446117,0.3187553585,1,0,Trainee 3,3,1,0,2,0
P2Test1_11302019,slide3.8,1,2,0.6812446117,0.3187553585,1,0,Trainee 3,3,0,0,2,0
P2Test1_11302019,slide3.10,1,2,0.6818787456,0.3181212842,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide3.10,1,2,0.6818787456,0.3181212842,1,0,Trainee 3,3,0,0,2,0
P1Test1_11302019,slide3.5,1,3,0.6827340722,0.317265898,1,1,None-GI Specialist 2,2,1,1,0,1
P1Test1_11302019,slide3.5,1,3,0.6827340722,0.317265898,1,1,None-GI Specialist 2,2,0,1,0,1
P1Test1_11302019,slide7.6,1,2,0.6873268485,0.3126731217,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide7.6,1,2,0.6873268485,0.3126731217,0,0,None-GI Specialist 2,2,0,1,0,0
P5Test1_02012019,slide3.1,1,3,0.6878572702,0.3121427298,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide3.1,1,3,0.6878572702,0.3121427298,0,0,Trainee 1,3,0,1,0,0
P9Test2_02032019,slide4.2,0,2,0.6896817684,0.3103182316,1,1,Trainee 2,3,1,1,0,1
P9Test2_02032019,slide4.2,0,2,0.6896817684,0.3103182316,1,1,Trainee 2,3,0,1,0,1
P10Test2_02032019,slide4.4,0,2,0.6947947741,0.3052052259,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide4.4,0,2,0.6947947741,0.3052052259,0,0,None-GI Specialist 1,2,0,1,0,0
P1Test1_11302019,slide1.6,1,3,0.6967970133,0.3032029867,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide1.6,1,3,0.6967970133,0.3032029867,1,0,None-GI Specialist 2,2,0,0,2,0
P10Test2_02032019,slide2.6,0,2,0.7014133334,0.2985866666,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide2.6,0,2,0.7014133334,0.2985866666,0,0,None-GI Specialist 1,2,0,1,0,0
P4Test2_11312019,slide4.3,0,2,0.7071809769,0.2928190231,1,1,GI Specialist 3,1,1,1,0,1
P4Test2_11312019,slide4.3,0,2,0.7071809769,0.2928190231,1,1,GI Specialist 3,1,0,1,0,1
P7Test1_02022019,slide5.10,1,2,0.7112517357,0.2887482345,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide5.10,1,2,0.7112517357,0.2887482345,0,0,GI Specialist 2,1,0,1,0,0
P7Test1_02022019,slide7.9,1,2,0.7114167213,0.2885832787,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide7.9,1,2,0.7114167213,0.2885832787,0,0,GI Specialist 2,1,0,1,0,0
P7Test1_02022019,slide3.10,1,2,0.7116280198,0.2883719504,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide3.10,1,2,0.7116280198,0.2883719504,0,0,GI Specialist 2,1,0,1,0,0
P9Test2_02032019,slide4.10,0,2,0.7159162164,0.2840837836,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide4.10,0,2,0.7159162164,0.2840837836,0,0,Trainee 2,3,0,1,0,0
P5Test2_02212019,slide4.9,0,2,0.7164472938,0.2835527062,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide4.9,0,2,0.7164472938,0.2835527062,0,0,Trainee 1,3,0,1,0,0
P8Test1_02282019,slide1.1,1,1,0.7194903493,0.2805096507,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide1.1,1,1,0.7194903493,0.2805096507,0,0,GI Specialist 1,1,0,1,0,0
P9Test1_02242019,slide1.1,1,1,0.7209362984,0.2790636718,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide1.1,1,1,0.7209362984,0.2790636718,0,0,Trainee 2,3,0,1,0,0
P11Test1_02072019,slide3.6,1,2,0.7232552767,0.2767446935,1,1,None-GI Specialist 5,4,1,1,0,1
P11Test1_02072019,slide3.6,1,2,0.7232552767,0.2767446935,1,1,None-GI Specialist 5,4,0,1,0,1
P8Test2_02022019,slide8.8,0,2,0.7249228954,0.2750771046,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide8.8,0,2,0.7249228954,0.2750771046,0,0,GI Specialist 1,1,0,1,0,0
P4Test1_02242019,slide3.3,1,2,0.7252060175,0.2747939825,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide3.3,1,2,0.7252060175,0.2747939825,0,0,GI Specialist 3,1,0,1,0,0
P11Test1_02072019,slide7.7,1,3,0.7256397009,0.2743602991,1,1,None-GI Specialist 5,4,1,1,0,1
P11Test1_02072019,slide7.7,1,3,0.7256397009,0.2743602991,1,1,None-GI Specialist 5,4,0,1,0,1
P5Test2_02212019,slide8.7,0,3,0.7279857993,0.2720142007,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide8.7,0,3,0.7279857993,0.2720142007,0,0,Trainee 1,3,0,1,0,0
P6Test1_02012019,slide3.7,1,3,0.7309316993,0.2690683007,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide3.7,1,3,0.7309316993,0.2690683007,0,0,None-GI Specialist 4,2,0,1,0,0
P3Test2_11312019,slide2.4,0,2,0.7338408828,0.2661591172,1,1,None-GI Specialist 3,4,0,1,0,1
P3Test2_11312019,slide2.4,0,2,0.7338408828,0.2661591172,0,1,None-GI Specialist 3,4,1,0,1,1
P6Test2_02262019,slide6.5,0,2,0.7361375093,0.2638625205,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide6.5,0,2,0.7361375093,0.2638625205,0,0,None-GI Specialist 4,2,0,1,0,0
P6Test1_02012019,slide1.6,1,3,0.7453168631,0.2546831071,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide1.6,1,3,0.7453168631,0.2546831071,0,0,None-GI Specialist 4,2,0,1,0,0
P6Test2_02262019,slide6.8,0,2,0.7460593581,0.2539406419,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide6.8,0,2,0.7460593581,0.2539406419,0,0,None-GI Specialist 4,2,0,1,0,0
P7Test1_02022019,slide1.3,1,2,0.7462352514,0.2537647784,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide1.3,1,2,0.7462352514,0.2537647784,0,0,GI Specialist 2,1,0,1,0,0
P4Test2_11312019,slide6.8,0,2,0.7528672814,0.2471327037,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide6.8,0,2,0.7528672814,0.2471327037,0,0,GI Specialist 3,1,0,1,0,0
P1Test2_03082019,slide4.10,0,2,0.7601617575,0.2398382127,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide4.10,0,2,0.7601617575,0.2398382127,0,0,None-GI Specialist 2,2,0,1,0,0
P4Test2_11312019,slide6.9,0,2,0.7602723241,0.239727661,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide6.9,0,2,0.7602723241,0.239727661,0,0,GI Specialist 3,1,0,1,0,0
P9Test2_02032019,slide2.10,0,1,0.7606998086,0.2393001616,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide2.10,0,1,0.7606998086,0.2393001616,0,0,Trainee 2,3,0,1,0,0
P10Test2_02032019,slide4.2,0,2,0.7641415,0.2358585149,1,1,None-GI Specialist 1,2,1,1,0,1
P10Test2_02032019,slide4.2,0,2,0.7641415,0.2358585149,1,1,None-GI Specialist 1,2,0,1,0,1
P6Test1_02012019,slide3.9,1,2,0.7669851184,0.2330149114,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide3.9,1,2,0.7669851184,0.2330149114,0,0,None-GI Specialist 4,2,0,1,0,0
P1Test2_03082019,slide8.8,0,2,0.7702375054,0.2297624797,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide8.8,0,2,0.7702375054,0.2297624797,0,0,None-GI Specialist 2,2,0,1,0,0
P10Test2_02032019,slide2.3,0,2,0.7722704411,0.227729544,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide2.3,0,2,0.7722704411,0.227729544,0,0,None-GI Specialist 1,2,0,1,0,0
P2Test1_11302019,slide5.7,1,2,0.7729520798,0.2270479053,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide5.7,1,2,0.7729520798,0.2270479053,1,0,Trainee 3,3,0,0,2,0
P4Test2_11312019,slide2.2,0,2,0.7739307284,0.2260692716,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide2.2,0,2,0.7739307284,0.2260692716,0,0,GI Specialist 3,1,0,1,0,0
P5Test2_02212019,slide6.5,0,2,0.7774333358,0.222566694,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide6.5,0,2,0.7774333358,0.222566694,0,0,Trainee 1,3,0,1,0,0
P4Test1_02242019,slide5.7,1,2,0.7784220576,0.2215779275,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide5.7,1,2,0.7784220576,0.2215779275,0,0,GI Specialist 3,1,0,1,0,0
P9Test2_02032019,slide6.7,0,2,0.7824370265,0.2175630033,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide6.7,0,2,0.7824370265,0.2175630033,0,0,Trainee 2,3,0,1,0,0
P10Test2_02032019,slide6.8,0,2,0.7831036448,0.2168963552,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide6.8,0,2,0.7831036448,0.2168963552,0,0,None-GI Specialist 1,2,0,1,0,0
P5Test1_02012019,slide5.6,1,2,0.7834876776,0.2165123075,1,1,Trainee 1,3,0,1,0,1
P5Test1_02012019,slide5.6,1,2,0.7834876776,0.2165123075,0,1,Trainee 1,3,1,0,1,1
P1Test1_11302019,slide1.1,1,1,0.7841783166,0.2158217132,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide1.1,1,1,0.7841783166,0.2158217132,1,0,None-GI Specialist 2,2,0,0,2,0
P2Test2_02182019,slide6.8,0,2,0.7846845984,0.2153153867,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide6.8,0,2,0.7846845984,0.2153153867,0,0,Trainee 3,3,0,1,0,0
P1Test1_11302019,slide3.8,1,2,0.7895296216,0.2104703784,1,0,None-GI Specialist 2,2,1,0,2,0
P1Test1_11302019,slide3.8,1,2,0.7895296216,0.2104703784,1,0,None-GI Specialist 2,2,0,0,2,0
P1Test2_03082019,slide8.1,0,2,0.7944365144,0.2055634558,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide8.1,0,2,0.7944365144,0.2055634558,1,0,None-GI Specialist 2,2,0,0,2,0
P4Test1_02242019,slide7.6,1,2,0.8048104644,0.1951895654,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide7.6,1,2,0.8048104644,0.1951895654,0,0,GI Specialist 3,1,0,1,0,0
P2Test2_02182019,slide8.8,0,2,0.8054489493,0.1945510358,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide8.8,0,2,0.8054489493,0.1945510358,0,0,Trainee 3,3,0,1,0,0
P6Test1_02012019,slide7.9,1,2,0.8125106692,0.1874893308,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide7.9,1,2,0.8125106692,0.1874893308,0,0,None-GI Specialist 4,2,0,1,0,0
P11Test1_02072019,slide1.4,1,1,0.8140521049,0.1859478801,1,1,None-GI Specialist 5,4,1,1,0,1
P11Test1_02072019,slide1.4,1,1,0.8140521049,0.1859478801,1,1,None-GI Specialist 5,4,0,1,0,1
P2Test1_11302019,slide7.3,1,1,0.8161402941,0.1838597208,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide7.3,1,1,0.8161402941,0.1838597208,0,0,Trainee 3,3,0,1,0,0
P6Test1_02012019,slide7.3,1,1,0.8169913292,0.183008641,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide7.3,1,1,0.8169913292,0.183008641,0,0,None-GI Specialist 4,2,0,1,0,0
P1Test1_11302019,slide7.3,1,1,0.8177481294,0.1822518855,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide7.3,1,1,0.8177481294,0.1822518855,0,0,None-GI Specialist 2,2,0,1,0,0
P7Test1_02022019,slide1.6,1,3,0.8177801967,0.1822197735,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide1.6,1,3,0.8177801967,0.1822197735,0,0,GI Specialist 2,1,0,1,0,0
P3Test1_02212019,slide5.2,1,2,0.8178783655,0.1821216494,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide5.2,1,2,0.8178783655,0.1821216494,0,0,None-GI Specialist 3,4,0,1,0,0
P4Test2_11312019,slide2.5,0,2,0.8224486709,0.1775513142,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide2.5,0,2,0.8224486709,0.1775513142,0,0,GI Specialist 3,1,0,1,0,0
P10Test1_02152019,slide7.6,1,2,0.8231256604,0.1768743694,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide7.6,1,2,0.8231256604,0.1768743694,0,0,None-GI Specialist 1,2,0,1,0,0
P6Test1_02012019,slide1.10,1,2,0.8322836161,0.1677163988,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide1.10,1,2,0.8322836161,0.1677163988,0,0,None-GI Specialist 4,2,0,1,0,0
P6Test1_02012019,slide1.1,1,1,0.8324166536,0.1675833762,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide1.1,1,1,0.8324166536,0.1675833762,0,0,None-GI Specialist 4,2,0,1,0,0
P6Test1_02012019,slide3.8,1,2,0.8364626765,0.1635372937,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide3.8,1,2,0.8364626765,0.1635372937,0,0,None-GI Specialist 4,2,0,1,0,0
P8Test1_02282019,slide3.10,1,2,0.8386718631,0.1613281518,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide3.10,1,2,0.8386718631,0.1613281518,0,0,GI Specialist 1,1,0,1,0,0
P2Test1_11302019,slide3.6,1,2,0.8407003284,0.1592996716,1,1,Trainee 3,3,0,1,0,1
P2Test1_11302019,slide3.6,1,2,0.8407003284,0.1592996716,0,1,Trainee 3,3,1,0,1,1
P10Test2_02032019,slide6.10,0,1,0.8444674015,0.1555325985,0,1,None-GI Specialist 1,2,1,0,1,1
P10Test2_02032019,slide6.10,0,1,0.8444674015,0.1555325985,0,1,None-GI Specialist 1,2,0,0,1,1
P1Test1_11302019,slide7.7,1,3,0.8498958349,0.1501041502,1,1,None-GI Specialist 2,2,0,1,0,1
P1Test1_11302019,slide7.7,1,3,0.8498958349,0.1501041502,0,1,None-GI Specialist 2,2,1,0,1,1
P4Test1_02242019,slide3.2,1,2,0.8504307866,0.1495691985,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide3.2,1,2,0.8504307866,0.1495691985,0,0,GI Specialist 3,1,0,1,0,0
P7Test1_02022019,slide7.6,1,2,0.8527789712,0.1472210288,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide7.6,1,2,0.8527789712,0.1472210288,0,0,GI Specialist 2,1,0,1,0,0
P4Test2_11312019,slide6.4,0,2,0.8537104726,0.1462895572,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide6.4,0,2,0.8537104726,0.1462895572,0,0,GI Specialist 3,1,0,1,0,0
P10Test2_02032019,slide8.7,0,3,0.8582162261,0.1417837888,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide8.7,0,3,0.8582162261,0.1417837888,0,0,None-GI Specialist 1,2,0,1,0,0
P6Test2_02262019,slide4.4,0,2,0.8584982157,0.1415017545,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide4.4,0,2,0.8584982157,0.1415017545,0,0,None-GI Specialist 4,2,0,1,0,0
P4Test2_11312019,slide2.10,0,1,0.8608300686,0.1391699165,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide2.10,0,1,0.8608300686,0.1391699165,0,0,GI Specialist 3,1,0,1,0,0
P9Test1_02242019,slide5.1,1,1,0.8617472053,0.1382527649,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide5.1,1,1,0.8617472053,0.1382527649,0,0,Trainee 2,3,0,1,0,0
P11Test1_02072019,slide3.1,1,3,0.8689863682,0.1310136169,1,0,None-GI Specialist 5,4,1,0,2,0
P11Test1_02072019,slide3.1,1,3,0.8689863682,0.1310136169,1,0,None-GI Specialist 5,4,0,0,2,0
P3Test2_11312019,slide6.9,0,2,0.8696430326,0.1303569824,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide6.9,0,2,0.8696430326,0.1303569824,0,0,None-GI Specialist 3,4,0,1,0,0
P2Test2_02182019,slide6.9,0,2,0.875846982,0.124153018,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide6.9,0,2,0.875846982,0.124153018,0,0,Trainee 3,3,0,1,0,0
P5Test2_02212019,slide4.3,0,2,0.8766860962,0.1233139113,1,1,Trainee 1,3,1,1,0,1
P5Test2_02212019,slide4.3,0,2,0.8766860962,0.1233139113,0,1,Trainee 1,3,0,0,1,1
P11Test1_02072019,slide3.9,1,2,0.8775674105,0.1224326044,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide3.9,1,2,0.8775674105,0.1224326044,0,0,None-GI Specialist 5,4,0,1,0,0
P8Test1_02282019,slide3.9,1,2,0.8812380433,0.1187619641,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide3.9,1,2,0.8812380433,0.1187619641,0,0,GI Specialist 1,1,0,1,0,0
P2Test1_11302019,slide3.9,1,2,0.8813444376,0.118655555,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide3.9,1,2,0.8813444376,0.118655555,0,0,Trainee 3,3,0,1,0,0
P2Test2_02182019,slide4.3,0,2,0.8834934235,0.1165065691,0,1,Trainee 3,3,1,0,1,1
P2Test2_02182019,slide4.3,0,2,0.8834934235,0.1165065691,0,1,Trainee 3,3,0,0,1,1
P2Test1_11302019,slide3.3,1,2,0.8841485977,0.1158514097,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide3.3,1,2,0.8841485977,0.1158514097,0,0,Trainee 3,3,0,1,0,0
P6Test2_02262019,slide8.1,0,2,0.8843995929,0.1156004295,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide8.1,0,2,0.8843995929,0.1156004295,0,0,None-GI Specialist 4,2,0,1,0,0
P7Test2_02252019,slide8.8,0,2,0.8848206997,0.1151793227,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide8.8,0,2,0.8848206997,0.1151793227,0,0,GI Specialist 2,1,0,1,0,0
P3Test1_02212019,slide1.10,1,2,0.8859125376,0.1140874848,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide1.10,1,2,0.8859125376,0.1140874848,0,0,None-GI Specialist 3,4,0,1,0,0
P7Test1_02022019,slide3.3,1,2,0.8860972524,0.1139027551,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide3.3,1,2,0.8860972524,0.1139027551,0,0,GI Specialist 2,1,0,1,0,0
P4Test1_02242019,slide3.10,1,2,0.8873018622,0.1126981452,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide3.10,1,2,0.8873018622,0.1126981452,1,0,GI Specialist 3,1,0,0,2,0
